,height_ver2,join_date_ver2,exp_date_ver2,sent_score,sent_max,sent_min,best,goal,good,great,love,foot_both,foot_left,foot_right,position_Defender,position_Forward,position_Goalkeeper,position_Midfielder,outfitter_Nike,outfitter_adidas,outfitter_other,nationality_ver2_Africa,nationality_ver2_Asia,nationality_ver2_Europe,nationality_ver2_North America,nationality_ver2_Oceania,nationality_ver2_South America,age,startelfquote,minutenquote,Player_agent_ver2,appearance_ver2,minutes_ver2,num_tweets_ver2,following_ver2,followers_ver2,likes_ver2,date_joined_twitter_ver3,goals_ver2,Assists_ver2,min_per_goal_ver2,market_value_ver2
78,178.0,0.4931506849315068,3.4986301369863013,51.1018,0.9586,-0.7184,0.10136840707795418,0.31111553457296764,0.2416699201346134,0.18263539710341112,0.1274787900614667,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,26,75,63,1,26.0,1.747,2832.0,662.0,140547.0,1157.0,8.054794520547945,7,5,250,34.2
79,180.0,3.5013698630136987,4.501369863013698,67.41380000000001,0.9485,-0.7269,0.2645967454046095,0.15790617441329005,0.1213112648534865,0.08828218417510318,0.11553865859023613,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,21,96,98,1,32.0,2.628,346.0,112.0,1050573.0,6097.0,5.841095890410959,2,12,1.314,125.4
80,178.0,5.504109589041096,3.4986301369863013,61.9311,0.9184,-0.7269,0.09758917255447573,0.09983882376182797,0.19388328356837345,0.1628021783067643,0.18749821400708236,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,24,17,16,1,10.0,789.0,3161.0,494.0,1795693.0,7344.0,9.293150684931506,1,2,789,45.6
81,185.0,2.4575342465753423,0.4986301369863014,0.8458,0.4588,0.0,0.0,0.37188809664876654,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,0,0,1,1.0,90.0,112.0,25.0,11552.0,78.0,5.583561643835616,0,0,0,1.71
82,175.0,1.917808219178082,2.4986301369863013,19.338499999999996,0.9359999999999999,-0.8271,0.11471868866857525,0.11736321397516147,0.2103830748702135,0.05741349758032049,0.020037197938667012,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,25,54,47,1,18.0,1.341,8676.0,181.0,169088.0,954.0,9.498630136986302,0,1,0,34.2
83,191.0,2.5013698630136987,2.4986301369863013,60.8294,0.9231,-0.9168,0.09799128179599838,0.3508757088587655,0.13477996096787853,0.11770055503073094,0.030807946972866183,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,22,92,85,1,31.0,2.359,3263.0,349.0,300238.0,1002.0,7.8712328767123285,15,6,157,57.0
84,169.0,1.4684931506849315,3.4986301369863013,43.1012,0.9423,-0.8067,0.0681290896054047,0.25556527059078304,0.06247110878639087,0.2273113687407308,0.14279619855996,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,28,9,8,1,10.0,256.0,744.0,107.0,1022727.0,1573.0,6.994520547945205,1,0,256,25.08
85,188.0,5.421917808219178,1.4986301369863013,35.3124,0.9062,-0.802,0.11987830137704665,0.12264176742936575,0.1465635398883344,0.039997159695156964,0.08375358125588638,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,26,29,30,1,18.0,1.134,568.0,75.0,317937.0,307.0,7.728767123287671,0,1,0,34.2
86,180.0,2.5013698630136987,2.4986301369863013,51.5855,0.9359999999999999,-0.5047,0.10088124109281243,0.034402260642584816,0.24667536381562566,0.16829413930148635,0.05286089179196097,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,24,79,77,1,19.0,1.655,2136.0,306.0,298890.0,2446.0,8.276712328767124,1,1,1.655,39.9
87,173.0,2.5013698630136987,3.4986301369863013,17.485200000000003,0.9243,-0.7579,0.1558760796488116,0.0797346879647696,0.32159450635562603,0.07801162152055162,0.04083885413191047,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,22,13,11,1,5.0,422.0,551.0,101.0,99320.0,690.0,8.084931506849315,0,0,0,11.4
88,190.0,2.3972602739726026,0.4986301369863014,0.7418,0.7418,0.7418,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33,0,0,1,131.0,11.627,3261.0,509.0,13834.0,1153.0,9.167123287671233,0,0,0,0.285
89,175.0,3.4438356164383563,1.4986301369863013,77.0912,0.9590000000000001,-0.7641,0.1972788167667988,0.060547961941559834,0.23516378162882298,0.19746506869184144,0.2067447639023712,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,29,96,90,1,30.0,2.361,2225.0,95.0,1037263.0,1110.0,10.232876712328768,3,0,787,57.0
90,185.0,2.5013698630136987,2.4986301369863013,3.3731,0.8217,-0.7717,0.1953677706577664,0.1998714397599162,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,24,58,54,1,18.0,1.252,444.0,423.0,44112.0,3400.0,5.219178082191781,1,1,1.252,20.52
91,183.0,3.9616438356164383,3.4986301369863013,20.5141,0.8807,-0.8225,0.08376029299173203,0.042845578619761925,0.15360834573815765,0.209598428766082,0.08777932817510414,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,22,75,73,1,19.0,1.629,2228.0,391.0,15469.0,9517.0,4.090410958904109,0,0,0,14.82
92,180.0,0.5013698630136987,1.4986301369863013,13.306000000000001,0.8555,-0.7298,0.35860255801999424,0.06670348332064926,0.1494642512998383,0.03263101059110012,0.034164475900701416,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28,17,14,1,12.0,637.0,2472.0,70.0,37652.0,228.0,9.865753424657534,1,2,637,5.13
93,182.0,0.4,0.4986301369863014,-1.1651000000000005,0.6988,-0.9451,0.14476696421392374,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,27,58,58,1,19.0,1.515,0.0,0.0,0.0,0.0,0.0,0,5,0,13.68
94,172.0,0.9945205479452055,4.501369863013698,69.5855,0.9485,-0.7269,0.14357908269215927,0.06676768426047157,0.20346702692900412,0.10451973558375037,0.09575260411682043,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,21,50,50,0,23.0,1.576,1201.0,368.0,373957.0,2612.0,6.994520547945205,6,6,263,68.4
95,187.0,2.5013698630136987,4.501369863013698,60.462500000000006,0.9186,-0.9001,0.10028619827844737,0.13679736270710474,0.21456781663059302,0.08922744798542857,0.05838788282140073,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,25,92,92,1,28.0,2.496,669.0,133.0,574747.0,1349.0,8.405479452054795,1,1,2.496,39.9
96,189.0,0.0,1.4986301369863013,58.4126,0.9337,-0.8817,0.14710887706995768,0.10535004864778948,0.20233768092547816,0.1472477633021147,0.18500104911146176,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,32,88,85,1,25.0,2.127,2414.0,200.0,8867081.0,255.0,8.43013698630137,2,0,1.064,17.1
97,185.0,2.410958904109589,2.4986301369863013,57.9417,0.9499,-0.836,0.11378079970941762,0.3957725954824807,0.22952938409657736,0.18222115317726525,0.1907844741413145,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,23,17,18,1,12.0,553.0,214.0,358.0,217572.0,2861.0,4.846575342465753,7,4,79,13.68
98,175.0,2.9972602739726026,3.4986301369863013,67.8883,0.9485,-0.7184,0.20150403639702053,0.2061491603067848,0.27715431069674484,0.060508283211962374,0.08446908819312833,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,22,50,55,1,31.0,1.886,853.0,64.0,1013433.0,1117.0,2.9205479452054797,16,8,118,79.8
99,195.0,0.5013698630136987,2.4986301369863013,5.2714,0.8885,-0.4003,0.0,0.0,0.2732515419227407,0.14914057844889214,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,30,0,0,1,0.0,0.0,258.0,58.0,14147.0,69.0,3.73972602739726,0,0,0,5.7
100,167.0,3.5013698630136987,3.4986301369863013,3.1233000000000004,0.9337,-0.9423,0.060912351916904674,0.062316519433091314,0.1954879721388353,0.09145478936295104,0.06383508387869652,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,26,48,54,1,18.0,1.203,767.0,68.0,208565.0,140.0,5.597260273972603,0,3,0,22.8
101,188.0,0.4328767123287671,0.41643835616438357,65.20450000000001,0.9712,-0.8481,0.2828113338209249,0.16073931937840585,0.1872898690031213,0.11008602011024186,0.13172504534553872,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,22,96,96,1,25.0,2.209,1282.0,184.0,105301.0,6468.0,5.2465753424657535,0,0,0,17.1
102,188.0,0.41643835616438357,0.0,28.8054,0.9781,-0.7418,0.092349513947302,0.28343513750959554,0.2258135378230389,0.09243670158878999,0.1290409095137201,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,33,83,83,1,20.0,1.795,42.0,143.0,20273.0,15.0,3.328767123287671,0,0,0,6.84
103,183.0,-0.0273972602739726,0.41643835616438357,35.777100000000004,0.91,-0.8645,0.09359833627491948,0.20747131096769128,0.12873778032677166,0.07807225244655004,0.04904471309174451,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,28,17,21,1,11.0,500.0,1675.0,126.0,445705.0,1175.0,8.835616438356164,2,3,250,17.1
104,175.0,4.438356164383562,1.4986301369863013,77.70939999999999,0.9325,-0.743,0.09651804823936258,0.3244413107120104,0.1264320325331552,0.12421179181939099,0.14449890495521958,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,33,8,18,1,16.0,563.0,10172.0,1187.0,213033.0,8995.0,8.632876712328768,1,2,563,2.28
105,179.0,4.912328767123288,1.4986301369863013,14.167399999999997,0.872,-0.6705,0.1269281296428359,0.0,0.058193504719470726,0.31761990782412897,0.1330184691172278,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,30,75,73,1,21.0,1.753,710.0,339.0,440530.0,9.0,9.12054794520548,1,1,1.753,14.82
106,189.0,2.5013698630136987,2.4986301369863013,17.608000000000004,0.9484,-0.7269,0.0,0.1374167676097154,0.12316534768115656,0.6050123619393238,0.07038270884274883,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,23,96,96,1,27.0,2.398,27.0,151.0,8649.0,476.0,6.16986301369863,1,1,2.398,17.1
107,190.0,0.4054794520547945,1.4986301369863013,99.37190000000002,0.9701,-0.6808,0.33520543195071284,0.14120757226722525,0.3435281700068887,0.11841949450171566,0.22730494101923465,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,33,35,38,1,15.0,1.263,2360.0,1245.0,274706.0,10814.0,8.104109589041096,0,0,0,5.7
108,178.0,4.504109589041096,4.501369863013698,49.060900000000004,0.9776,-0.8481,0.2444963986655373,0.02273932670808802,0.16304834577343444,0.2892230887562436,0.20964106417768968,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,23,79,79,1,22.0,1.97,261.0,174.0,94550.0,2917.0,7.578082191780822,1,4,1.970,57.0
109,170.0,4.468493150684932,3.4986301369863013,47.75890000000002,0.9432,-0.9231,0.13362926545352294,0.13670972233717255,0.19605060751682876,0.10700434041314084,0.07002057136548431,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,25,88,86,1,33.0,2.627,1268.0,364.0,2325519.0,937.0,7.493150684931507,20,6,131,182.4
110,186.0,1.3972602739726028,5.501369863013698,44.2161,0.9442,-0.9468,0.20021079553141766,0.29792888336505896,0.2169625552473268,0.09109082525108493,0.038148623014630026,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,25,100,100,1,31.0,2.82,394.0,258.0,241809.0,542.0,8.616438356164384,0,0,0,68.4
111,170.0,0.5013698630136987,4.501369863013698,44.27940000000001,0.9578,-0.9153,0.18752644824239906,0.13281878570062888,0.211634168945646,0.1443873022362872,0.15117265503766975,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,22,88,85,1,30.0,2.238,1431.0,298.0,472650.0,6600.0,5.594520547945206,3,7,746,31.92
112,185.0,7.923287671232877,0.4986301369863014,15.334399999999999,0.8684,-0.7269,0.0,0.0,0.1869909288082076,0.13607942869985948,0.21371154056437214,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,36,4,7,1,13.0,602.0,785.0,214.0,110342.0,681.0,5.983561643835617,0,0,0,1.71
113,178.0,1.3972602739726028,3.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,83,86,1,35.0,2.717,70.0,2.0,51003.0,2.0,1.2794520547945205,5,10,543,31.92
114,178.0,1.3972602739726028,3.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,83,86,1,35.0,2.717,854.0,250.0,12791.0,756.0,4.657534246575342,5,10,543,31.92
115,178.0,1.3972602739726028,3.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,83,86,1,35.0,2.717,70.0,2.0,51003.0,2.0,1.2794520547945205,5,10,543,31.92
116,178.0,1.3972602739726028,3.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,83,86,1,35.0,2.717,854.0,250.0,12791.0,756.0,4.657534246575342,5,10,543,31.92
117,188.0,0.5013698630136987,3.4986301369863013,57.53340000000001,0.9422,-0.8221,0.24584497372289674,0.3301098367249413,0.2254280541099747,0.10765872127563768,0.2576412504998303,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,28,96,94,1,37.0,2.929,4162.0,423.0,3325304.0,3760.0,8.082191780821917,20,9,146,47.88
118,168.0,3.4602739726027396,3.4986301369863013,46.83109999999999,0.9136,-0.9168,0.3189233041996837,0.1202066555327862,0.12313152820588145,0.05040385283657465,0.12313591979333585,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,28,58,59,1,20.0,1.673,198.0,177.0,895171.0,478.0,3.6027397260273974,3,0,558,114.0
119,188.0,0.4136986301369863,3.4986301369863013,38.511399999999995,0.9325,-0.875,0.13736615296881186,0.14053275356380215,0.20993029398027468,0.06874792052302459,0.167950225053809,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,23,46,51,1,24.0,1.152,15183.0,725.0,59988.0,36966.0,8.117808219178082,4,0,288,11.4
120,194.0,2.419178082191781,0.4986301369863014,71.77709999999998,0.9371,-0.9367,0.15551325657116202,0.034092469062668634,0.2750108149541575,0.1111857695859698,0.09312867672095572,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,31,29,28,1,16.0,1.23,21.0,24.0,130240.0,36.0,1.5561643835616439,0,1,0,22.8
121,178.0,0.43561643835616437,3.4986301369863013,35.1719,0.9259999999999999,-0.7692,0.0908264707005694,0.18584045266130486,0.1457461583325768,0.20455249596581968,0.11898069917506655,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,21,58,63,1,26.0,1.714,1278.0,92.0,67383.0,1215.0,4.654794520547945,3,2,571,22.8
122,197.0,5.917808219178082,1.4986301369863013,5.7211,0.8908,-0.594,0.0,0.0,0.3018861176663049,0.1647693180343444,0.3450250110669087,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,33,8,8,1,4.0,360.0,1835.0,374.0,39879.0,1100.0,7.427397260273972,0,0,0,3.42
123,180.0,0.4931506849315068,0.4986301369863014,11.466199999999997,0.7964,-0.4019,0.0650139262903509,0.7316390881250521,0.1192293067598164,0.06507530626578167,0.13626692476722996,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,37,4,6,1,8.0,488.0,193.0,113.0,192950.0,1026.0,5.580821917808219,0,0,0,1.14
124,175.0,6.345205479452055,0.4986301369863014,51.05359999999999,0.9476,-0.9882,0.1418978830095542,0.3563237869387404,0.10645654546326633,0.06455993159816338,0.14870650991249154,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,31,79,79,1,30.0,2.236,2224.0,203.0,3517943.0,326.0,8.58904109589041,5,5,447,36.48
125,186.0,2.915068493150685,0.4986301369863014,42.3193,0.9033,-0.6239,0.11617323322513473,0.35655386722327576,0.10652528505677274,0.06976974777602764,0.14609702999160168,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,36,13,20,1,16.0,513.0,1213.0,282.0,46532.0,3055.0,8.706849315068494,1,0,513,2.28
126,185.0,2.5013698630136987,4.501369863013698,41.29340000000001,0.9081,-0.9371,0.24441405009742986,0.19234488223081952,0.1896365864035402,0.20700714069012588,0.07881282075790848,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25,100,100,1,29.0,2.61,2501.0,206.0,211557.0,1502.0,8.745205479452055,0,0,0,39.9
127,180.0,6.504109589041096,2.4986301369863013,7.8835000000000015,0.8074,-0.6249,0.0,0.15043734967969316,0.4494519070180088,0.19624853181344845,0.051367764238945034,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,25,25,29,1,9.0,629.0,0.0,0.0,0.0,0.0,0.0,0,1,0,9.12
128,176.0,0.4328767123287671,2.4986301369863013,22.688399999999994,0.9571,-0.8979,0.1299695676711827,0.0664828301207328,0.20855775901134946,0.0975692044462256,0.10215438239791584,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,25,0,2,1,8.0,410.0,15347.0,753.0,35431.0,3066.0,9.210958904109589,0,0,0,2.85
129,181.0,3.5013698630136987,1.4986301369863013,0.7783,0.7783,0.7783,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,24,0,0,1,118.0,7.111,1461.0,222.0,17207.0,2345.0,7.47945205479452,18,10,395,1.14
130,188.0,10.002739726027396,1.4986301369863013,1.186,0.7645,0.0,0.523442520013876,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,29,0,0,1,4.0,272.0,4289.0,415.0,11518.0,1856.0,8.342465753424657,0,0,0,2.28
131,178.0,4.923287671232877,0.4986301369863014,25.566199999999995,0.9423,-0.2406,0.4381677777583464,0.0,0.4821346136208103,0.2631488724992135,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,31,8,9,1,6.0,211.0,2272.0,221.0,84122.0,1586.0,7.493150684931507,0,0,0,1.71
132,167.0,4.367123287671233,0.4986301369863014,35.082300000000004,0.9246,-0.8738,0.16339861399593955,0.11144354780793678,0.2247430425741969,0.1362940662090134,0.2283185353346769,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,32,17,14,1,12.0,764.0,745.0,187.0,4889489.0,175.0,8.167123287671233,1,2,764,19.38
133,183.0,2.9452054794520546,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,29,8,9,1,14.0,542.0,0.0,0.0,0.0,0.0,0.0,0,5,0,1.71
134,184.0,2.5013698630136987,4.501369863013698,68.96109999999999,0.9337,-0.7177,0.07825291708699729,0.1921363772654964,0.12915751177822227,0.12532287369656556,0.14761384947125505,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,22,58,57,1,21.0,1.804,422.0,102.0,151902.0,3493.0,7.863013698630137,2,1,902,22.8
135,171.0,2.5013698630136987,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,28,63,62,0,18.0,1.436,20840.0,902.0,451.0,3369.0,8.830136986301369,0,0,0,6.84
136,187.0,2.334246575342466,0.4986301369863014,1.9032,0.8176,-0.4019,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,4,6,1,5.0,214.0,7655.0,429.0,83832.0,671.0,8.572602739726028,0,0,0,1.71
137,176.0,3.4657534246575343,0.4986301369863014,1.2133,0.8687,-0.5106,0.0,0.0,0.0,0.0,0.6679376875996319,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,24,0,2,1,4.0,227.0,1729.0,116.0,302723.0,355.0,7.936986301369863,0,0,0,6.84
138,191.0,0.9397260273972603,3.4986301369863013,39.604700000000015,0.9432,-0.7298,0.2733811834339804,0.0,0.15040646293123192,0.1094557135947563,0.057299743733987364,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,22,42,42,1,14.0,1.17,1191.0,271.0,7078.0,5065.0,4.498630136986302,1,0,1.170,11.4
139,178.0,2.4465753424657533,4.501369863013698,64.82100000000001,0.9089,-0.802,0.20041257747433594,0.1025162703933401,0.14701497996904994,0.10030089399932714,0.14702022337949935,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,25,96,96,1,33.0,2.824,2364.0,359.0,1027633.0,2393.0,8.180821917808219,2,6,1.412,91.2
140,189.0,8.506849315068493,3.4986301369863013,48.17849999999999,0.9079999999999999,-0.8557,0.1997622756245996,0.1021836240040515,0.2060689830110806,0.2249447312201227,0.1308421159563355,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,33,100,100,1,27.0,2.43,1786.0,998.0,382068.0,144.0,7.942465753424657,0,0,0,13.68
141,176.0,2.9178082191780823,1.4986301369863013,19.6452,0.8909999999999999,-0.6908,0.07880370260230779,0.16124061245625296,0.2167776513623906,0.07887810157504453,0.4129245388876621,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,29,71,67,1,17.0,1.444,852.0,117.0,152386.0,513.0,3.9342465753424656,2,0,722,13.68
142,191.0,2.5013698630136987,0.4986301369863014,19.4085,0.9287,-0.5423,0.059147273400610836,0.060510751863787675,0.271176069754412,0.11840622927897,0.06198531233656645,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,25,50,43,1,1.0,90.0,1017.0,191.0,6523.0,3382.0,8.424657534246576,0,0,0,0.57
143,181.0,2.4356164383561643,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,25,92,89,1,23.0,1.919,0.0,0.0,0.0,0.0,0.0,3,2,640,6.84
144,187.0,4.504109589041096,0.4986301369863014,56.868199999999995,0.9571,-0.7184,0.14725089826820928,0.06025814584200553,0.16202641669605972,0.2653018534499315,0.27776947800304164,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,33,25,25,1,13.0,1.017,2391.0,88482.0,175840.0,4186.0,5.926027397260274,0,0,0,2.28
145,178.0,0.4712328767123288,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,38,30,1,19.0,888.0,0.0,0.0,0.0,0.0,0.0,2,2,444,7.98
146,185.0,1.4136986301369863,1.4986301369863013,1.4181,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,23,100,52,1,3.0,184.0,1210.0,823.0,16629.0,11692.0,7.906849315068493,0,0,0,0.285
147,183.0,4.3342465753424655,4.501369863013698,40.634299999999996,0.9246,-0.9726,0.1421279137534487,0.4097757086295251,0.16586752347425188,0.05173167179383215,0.0812441335230397,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,24,71,68,1,26.0,1.925,2125.0,47.0,2004372.0,298.0,6.504109589041096,12,5,160,68.4
148,174.0,-0.0027397260273972603,4.501369863013698,67.9323,0.9337,-0.7964,0.18750332683023188,0.06975480098549254,0.2813425544322217,0.18768034966596447,0.14290925142671465,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25,0,16,1,24.0,1.725,155.0,196.0,387906.0,23.0,8.194520547945206,9,11,192,14.25
149,185.0,5.920547945205479,1.4986301369863013,1.9142999999999997,0.7712,-0.8625,0.0,0.0,0.15125618562043489,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,30,88,86,1,23.0,1.943,348.0,200.0,12468.0,196.0,6.972602739726027,0,1,0,6.84
150,181.0,3.5013698630136987,1.4986301369863013,33.129599999999996,0.9578,-0.7562,0.10496044054176154,0.28634670974011034,0.16040615292061006,0.1050595342225967,0.07333114237178583,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28,38,35,1,15.0,872.0,3860.0,90.0,353850.0,464.0,8.284931506849315,1,1,872,17.1
151,191.0,5.504109589041096,0.4986301369863014,19.0494,0.8834,-0.5423,0.24797342888893026,0.08456325914174596,0.2273797454505513,0.16547169456849273,0.08662394481394613,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,38,0,0,1,3.0,270.0,1879.0,149.0,34987.0,2283.0,9.805479452054794,0,0,0,0.57
152,175.0,1.5013698630136987,3.4986301369863013,52.227700000000006,0.9451,-0.8591,0.09121591087191293,0.1066498788331335,0.2270245318923884,0.1434746158576106,0.08193658787709883,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,23,92,90,1,28.0,2.243,2314.0,274.0,198711.0,4459.0,7.5479452054794525,9,3,249,68.4
153,197.0,3.452054794520548,3.4986301369863013,19.0985,0.9022,-0.7177,0.0,0.13569117470825284,0.20269785850385247,0.1770118515995852,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,27,100,100,1,24.0,2.16,41.0,436.0,16871.0,1562.0,8.764383561643836,0,0,0,13.68
154,194.0,0.4602739726027397,4.501369863013698,11.095500000000003,0.9272,-0.7003,0.06728461723035785,0.06883567987825571,0.12339353621173008,0.0,0.07051310693938058,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,25,54,57,1,15.0,1.312,159.0,102.0,33970.0,5354.0,7.967123287671233,0,0,0,13.68
155,178.0,7.3561643835616435,2.4986301369863013,76.38640000000001,0.9701,-0.91,0.09001728078949181,0.23023095690365275,0.2476245920836137,0.1501704442631714,0.14150481361075118,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,30,92,91,0,30.0,2.72,934.0,216.0,2207824.0,179.0,6.93972602739726,4,3,680,34.2
156,176.0,2.4904109589041097,2.4986301369863013,54.05970000000001,0.9565,-0.9490000000000001,0.060768447117380185,0.44761894057710777,0.1225878555518996,0.14598196539487154,0.11463169347941668,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,28,58,55,1,21.0,1.473,1767.0,144.0,1300955.0,1885.0,7.750684931506849,6,2,246,79.8
157,185.0,5.427397260273972,4.501369863013698,51.9324,0.9590000000000001,-0.7351,0.10615046642914848,0.3378588105787277,0.04325995041621627,0.05902815756634485,0.07416255997372855,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,24,17,20,1,30.0,1.016,0.0,0.0,0.0,0.0,0.0,5,3,203,22.8
158,181.0,0.5013698630136987,3.4986301369863013,34.731399999999994,0.9079999999999999,-0.7579,0.0941360934640422,0.3731863056219824,0.07552849888911586,0.07066872586819119,0.0246632465878495,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18,8,22,1,32.0,1.569,530.0,82.0,151577.0,536.0,2.8438356164383563,12,4,131,22.8
159,191.0,1.5013698630136987,5.501369863013698,48.99269999999999,0.93,-0.8122,0.26783000469588336,0.06850102305672097,0.22512166733985026,0.044680477392162236,0.1403405900195472,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,31,100,100,1,25.0,2.25,42.0,78.0,23322.0,5.0,1.8794520547945206,0,0,0,7.98
